hypervolume,spacing,spread,n_solutions,config_label,run,time_s,instance,n_var
1140664878214.6558,1020.9349519317487,1.0940758149100607,13,tol=0.0010(default),0,1.868800401687622,E-n101-k8,100
2476819795872.924,101.9554623394844,0.9978418561482477,14,tol=0.0010(default),1,1.870466947555542,E-n101-k8,100
1668815868883.337,468.3761697824178,1.0405514093357988,4,tol=0.0010(default),2,1.8185195922851562,E-n101-k8,100
1790271186451.3438,1276.9614063312547,1.0817944134096733,10,tol=0.0010(default),3,1.8179528713226318,E-n101-k8,100
1760167239555.0547,374.6105891963268,1.0581178294832523,6,tol=0.0010(default),4,1.8291730880737305,E-n101-k8,100
1140664878214.6558,1020.9349519317487,1.0940758149100607,13,tol=0.0020,0,1.8240668773651123,E-n101-k8,100
2409391409761.9175,95.14910651699662,0.9493366813161692,14,tol=0.0020,1,1.841907024383545,E-n101-k8,100
1668815868883.337,468.3761697824178,1.0405514093357988,4,tol=0.0020,2,1.8132259845733643,E-n101-k8,100
1790271186451.3438,1276.9614063312547,1.0817944134096733,10,tol=0.0020,3,1.7975749969482422,E-n101-k8,100
1709573862045.6523,379.11602712179206,1.0929337005336965,6,tol=0.0020,4,1.8094911575317383,E-n101-k8,100
1436574209623.5564,248.82493579572923,1.0357692042794537,17,tol=0.0030,0,1.8331396579742432,E-n101-k8,100
2390045584730.75,87.54051784429937,0.9241964538564,11,tol=0.0030,1,1.8464751243591309,E-n101-k8,100
1674540341387.5762,41.26475707433146,0.9218528360994995,16,tol=0.0030,2,1.8187978267669678,E-n101-k8,100
1314377348964.512,948.2287235941767,1.0981899366514498,19,tol=0.0030,3,1.797645092010498,E-n101-k8,100
1824759812564.5664,278.66905623544704,0.9736500192952809,6,tol=0.0030,4,1.7983736991882324,E-n101-k8,100
1008827942449.0154,923.6992593523157,1.099622949340758,13,tol=0.0050,0,1.7983958721160889,E-n101-k8,100
1861702018119.9219,233.20828226192998,1.010831068041077,8,tol=0.0050,1,1.8280987739562988,E-n101-k8,100
1279317814428.5156,394.67041966616,1.0453980006320633,7,tol=0.0050,2,1.8403551578521729,E-n101-k8,100
1368554806230.3125,1200.3508816570281,1.0892911361616446,10,tol=0.0050,3,1.8272943496704102,E-n101-k8,100
1534963584690.3594,499.7231268687156,1.0729885504957128,8,tol=0.0050,4,1.8059108257293701,E-n101-k8,100
1141058189173.375,238.54046448996206,1.014580511157808,11,tol=0.0080,0,1.8183255195617676,E-n101-k8,100
1907887853372.2578,282.25682990527736,1.0107655371895707,7,tol=0.0080,1,1.8406245708465576,E-n101-k8,100
1261729476840.7578,427.66258454308183,1.0444837902734927,5,tol=0.0080,2,1.8185501098632812,E-n101-k8,100
1309457811349.7188,1144.2538601703732,1.0836468119182174,11,tol=0.0080,3,1.8069889545440674,E-n101-k8,100
1096292565992.5312,31.959028781050737,0.9185113963238846,10,tol=0.0080,4,1.832535982131958,E-n101-k8,100
1315524026123.4688,279.98912325207067,0.9522085714025549,6,tol=0.0150,0,1.8244357109069824,E-n101-k8,100
1750267543825.9521,407.3316350771734,1.0795694880528492,14,tol=0.0150,1,1.8025076389312744,E-n101-k8,100
1317076828716.4463,237.38075794641458,1.0046079259578333,14,tol=0.0150,2,1.7972924709320068,E-n101-k8,100
1309457811349.7188,1144.2538601703732,1.0836468119182174,11,tol=0.0150,3,1.801624059677124,E-n101-k8,100
1096292565992.5312,31.959028781050737,0.9185113963238846,10,tol=0.0150,4,1.8035097122192383,E-n101-k8,100
731485982560.2344,815.2204078795671,1.0350710490226542,10,tol=0.0300,0,1.8014211654663086,E-n101-k8,100
1218630773736.67,631.4129801697353,1.0309054657256866,6,tol=0.0300,1,1.8022351264953613,E-n101-k8,100
726035300487.4553,125.3484090082337,0.9351806091386079,22,tol=0.0300,2,1.797003984451294,E-n101-k8,100
1441148161620.0,229.8877171782121,0.9688541605867411,12,tol=0.0300,3,1.7971694469451904,E-n101-k8,100
1097792868143.0781,427.80044915411463,1.0064482649553994,9,tol=0.0300,4,1.799520492553711,E-n101-k8,100
