hypervolume,spacing,spread,n_solutions,config_label,run,time_s,instance,n_var
462007963974.8037,697.8554329694624,1.0280425642743605,6,tol=0.0010(default),0,1.3152039051055908,A-n32-k5,31
397117298528.15625,53.69622759979007,0.9401195511864201,11,tol=0.0010(default),1,1.2829911708831787,A-n32-k5,31
506524366456.42236,321.7215764213446,1.0588010875180334,4,tol=0.0010(default),2,1.255828619003296,A-n32-k5,31
445376215950.62305,350.49307494149116,1.0068538965394283,8,tol=0.0010(default),3,1.253514289855957,A-n32-k5,31
546286613191.291,584.555020945369,1.0569053766272658,5,tol=0.0010(default),4,1.2553470134735107,A-n32-k5,31
450933601893.5781,805.1185111551101,1.0999063072421371,10,tol=0.0020,0,1.2526700496673584,A-n32-k5,31
397117298528.15625,53.69622759979007,0.9401195511864201,11,tol=0.0020,1,1.2530615329742432,A-n32-k5,31
488200404966.7031,131.0025148493821,0.9962677539608353,9,tol=0.0020,2,1.257199764251709,A-n32-k5,31
445376215950.62305,350.49307494149116,1.0068538965394283,8,tol=0.0020,3,1.2665841579437256,A-n32-k5,31
376223992385.15063,1045.3158195002186,1.0133004198431321,4,tol=0.0020,4,1.263476848602295,A-n32-k5,31
456218674449.8457,706.6455353303662,1.075361830213769,8,tol=0.0030,0,1.2648088932037354,A-n32-k5,31
397117298528.15625,53.69622759979007,0.9401195511864201,11,tol=0.0030,1,1.2624554634094238,A-n32-k5,31
487319797119.8906,126.59440934324337,0.9967215005751295,9,tol=0.0030,2,1.2622301578521729,A-n32-k5,31
445376215950.62305,350.49307494149116,1.0068538965394283,8,tol=0.0030,3,1.2636003494262695,A-n32-k5,31
376223992385.15063,1045.3158195002186,1.0133004198431321,4,tol=0.0030,4,1.2621543407440186,A-n32-k5,31
435314596537.0488,867.8681997316664,1.0745668053048696,7,tol=0.0050,0,1.2663774490356445,A-n32-k5,31
397117298528.15625,53.69622759979007,0.9401195511864201,11,tol=0.0050,1,1.2775511741638184,A-n32-k5,31
466130581809.7871,93.31203744210907,0.9891026641537533,7,tol=0.0050,2,1.265876293182373,A-n32-k5,31
371603134015.219,93.26229457115883,0.9298139278936622,13,tol=0.0050,3,1.2716779708862305,A-n32-k5,31
376223992385.15063,1045.3158195002186,1.0133004198431321,4,tol=0.0050,4,1.27553391456604,A-n32-k5,31
312793921173.7903,630.5933243238308,1.014662218866637,6,tol=0.0080,0,1.2750051021575928,A-n32-k5,31
345449601629.65625,234.01467186042413,1.0149499371629003,12,tol=0.0080,1,1.2789340019226074,A-n32-k5,31
423419756550.16016,649.3712386472454,1.075320574553536,8,tol=0.0080,2,1.289780855178833,A-n32-k5,31
371603134015.219,93.26229457115883,0.9298139278936622,13,tol=0.0080,3,1.27608323097229,A-n32-k5,31
189083089859.18164,604.7772454784811,1.0766154184780636,10,tol=0.0080,4,1.3058757781982422,A-n32-k5,31
312793921173.7903,630.5933243238308,1.014662218866637,6,tol=0.0150,0,1.2870264053344727,A-n32-k5,31
160362322731.67578,401.13235096827776,1.0064518549623864,9,tol=0.0150,1,1.2867932319641113,A-n32-k5,31
299143066594.1111,208.4885121028145,0.9614569850517014,13,tol=0.0150,2,1.3059337139129639,A-n32-k5,31
336673498983.1875,588.3988206944076,1.0617419786652342,12,tol=0.0150,3,1.2556359767913818,A-n32-k5,31
189083089859.18164,604.7772454784811,1.0766154184780636,10,tol=0.0150,4,1.2544541358947754,A-n32-k5,31
312793921173.7903,630.5933243238308,1.014662218866637,6,tol=0.0300,0,1.2571251392364502,A-n32-k5,31
122857590715.6874,214.09289911233424,0.9644294115918322,15,tol=0.0300,1,1.2575325965881348,A-n32-k5,31
280360194451.0327,400.47084395162904,1.0183210069382456,13,tol=0.0300,2,1.2709996700286865,A-n32-k5,31
281205913312.96875,443.3154072309627,1.0567065668505256,11,tol=0.0300,3,1.2713439464569092,A-n32-k5,31
160608993760.6167,461.4787316235692,1.0747114127008277,7,tol=0.0300,4,1.2643978595733643,A-n32-k5,31
