hypervolume,spacing,spread,n_solutions,config_label,run,time_s,instance,n_var
494010148.85450625,230.18621695122957,1.0234068588849268,25,nb=5,0,2.178128480911255,route2_199,198
1292398299.4836488,21.850985301180827,0.9765994791725423,23,nb=5,1,2.1387693881988525,route2_199,198
578150202.9013062,387.4374150642575,1.1032498293462445,12,nb=5,2,2.1444220542907715,route2_199,198
492256904.8473369,79.97515926601396,1.0054816337253927,23,nb=5,3,2.1394917964935303,route2_199,198
804713070.2425089,306.471678366354,1.0633287977422228,15,nb=5,4,2.136590003967285,route2_199,198
867597322.9670961,166.85709589922305,1.0460108151786616,29,nb=10(default),0,2.4993255138397217,route2_199,198
767501403.0310688,573.9963983925669,1.1029534631788693,17,nb=10(default),1,2.541304111480713,route2_199,198
572825492.739624,230.47420834279515,1.0299323954846469,9,nb=10(default),2,2.5237958431243896,route2_199,198
1083502690.5533934,225.86480789855545,1.0505430293753157,22,nb=10(default),3,2.5091135501861572,route2_199,198
1161604739.494118,386.01629770094,1.0787629298438703,19,nb=10(default),4,2.5492777824401855,route2_199,198
875895923.6707544,324.96392808688023,1.0757641737751293,18,nb=15,0,2.9733636379241943,route2_199,198
531051787.69864726,315.9071328404125,1.082371560362683,19,nb=15,1,2.938769578933716,route2_199,198
1235575752.8056698,97.48717955894169,1.0513937833941296,20,nb=15,2,2.958019971847534,route2_199,198
728413720.36419,26.739112016750454,0.9680938565432973,18,nb=15,3,2.9212799072265625,route2_199,198
2018061013.0111084,91.13717338023314,1.098409283111288,10,nb=15,4,2.998354434967041,route2_199,198
1031545747.7664406,546.6619145391832,1.0685352302927904,15,nb=20,0,3.368765354156494,route2_199,198
860320748.6228703,84.12976862370874,1.0535252386342964,16,nb=20,1,3.322523832321167,route2_199,198
1239866229.779619,37.75941854332549,1.0228192701815428,16,nb=20,2,3.3213694095611572,route2_199,198
1820486825.1378274,22.76602421161052,0.9305338166973978,21,nb=20,3,3.371302366256714,route2_199,198
1930904744.1034074,26.556244523548617,0.9851158217075349,22,nb=20,4,3.278834342956543,route2_199,198
1599160209.5619678,112.01984505483725,1.0373451898073422,18,nb=30,0,4.027538061141968,route2_199,198
757069376.4590905,21.882217513158693,0.9668812171850524,16,nb=30,1,4.03720235824585,route2_199,198
1309138456.3955383,881.7215717254373,1.0996474047708702,9,nb=30,2,4.072335243225098,route2_199,198
1445245615.2135885,247.84991193385585,1.044929165107119,14,nb=30,3,4.13910174369812,route2_199,198
1161970546.4470084,305.9458006761616,1.0924214636273315,14,nb=30,4,4.221055746078491,route2_199,198
947756430.467757,337.9857243064514,1.0649313623559031,15,nb=40,0,4.895235776901245,route2_199,198
644038381.3942435,362.17926483805377,1.095031569761287,19,nb=40,1,4.875121593475342,route2_199,198
1153911435.701713,129.41895256232877,1.0186130158662992,15,nb=40,2,4.893228769302368,route2_199,198
1064050213.2213135,225.38540603743135,1.0555301796878354,12,nb=40,3,5.017601728439331,route2_199,198
1209212303.8902936,83.28160003216044,1.0132905785082065,17,nb=40,4,4.8456947803497314,route2_199,198
727568724.0781662,282.8352990966075,1.0522109641646253,15,nb=60,0,6.244727373123169,route2_199,198
990038466.9870088,49.2847800680432,0.9947020063690382,18,nb=60,1,6.236786127090454,route2_199,198
1081730424.2023926,59.891476618591945,1.0011676716770674,12,nb=60,2,6.318704843521118,route2_199,198
881952977.008636,370.45763260787083,1.0765523517600908,17,nb=60,3,6.395249366760254,route2_199,198
2365087029.532776,22.693868482919935,0.9400650044114679,9,nb=60,4,6.366105556488037,route2_199,198
566830677.698395,327.9833509844836,1.0782330725562994,14,nb=80,0,7.808712720870972,route2_199,198
891108723.0452721,102.29041004169241,1.0180772509605474,19,nb=80,1,7.778390645980835,route2_199,198
1141208864.6614556,27.688170511256665,0.9813041515138273,14,nb=80,2,7.728228330612183,route2_199,198
1156457652.815474,35.26544976539536,0.9731576593418059,13,nb=80,3,7.744529485702515,route2_199,198
879081539.6063303,321.96581962229965,1.060586139620469,16,nb=80,4,7.997255086898804,route2_199,198
1003046166.3910478,418.88321717256326,1.1054875643951527,16,nb=126,0,11.961712837219238,route2_199,198
1686547385.4056487,409.7535245904153,1.0996550822075195,16,nb=126,1,11.442889928817749,route2_199,198
839203580.2556458,449.38055332801486,1.0590905487583948,9,nb=126,2,11.246591329574585,route2_199,198
1106743385.8529038,36.74320035968032,0.9821789455182164,13,nb=126,3,11.598169088363647,route2_199,198
1384769645.1106834,549.2726241970172,1.1069521995850644,22,nb=126,4,11.268887758255005,route2_199,198
