hypervolume,spacing,spread,n_solutions,config_label,run,time_s,instance,n_var
2240194339364.0,1133.7858328095897,1.1120448127128255,12,nb=5,0,1.5391547679901123,E-n101-k8,100
1272147056013.5723,746.6037800949048,1.0645788959094413,13,nb=5,1,1.5176990032196045,E-n101-k8,100
1603200432065.25,9.310739204371966,0.826161199677741,12,nb=5,2,1.5039122104644775,E-n101-k8,100
1502695789352.0586,1074.5533344726432,1.0773200082053531,6,nb=5,3,1.5130813121795654,E-n101-k8,100
1276469877193.588,1121.3068288520114,1.088398307291461,6,nb=5,4,1.5091335773468018,E-n101-k8,100
1346774099691.7458,1020.9349519317487,1.0940758149100607,13,nb=10(default),0,1.9055066108703613,E-n101-k8,100
3133588173489.3633,101.9554623394844,0.9978418561482477,14,nb=10(default),1,1.8898637294769287,E-n101-k8,100
2228630662824.5254,468.3761697824178,1.0405514093357988,4,nb=10(default),2,1.8859143257141113,E-n101-k8,100
2058350748726.875,1276.9614063312547,1.0817944134096733,10,nb=10(default),3,1.8822011947631836,E-n101-k8,100
2250637866395.8984,374.6105891963268,1.0581178294832523,6,nb=10(default),4,1.9218332767486572,E-n101-k8,100
1994291322961.2344,212.42580051698283,0.9917007486767986,8,nb=15,0,2.270106554031372,E-n101-k8,100
1387827184876.8125,100.07799221115012,0.9878873721730071,9,nb=15,1,2.2734224796295166,E-n101-k8,100
2510808593451.953,165.76405981954514,1.0251502686151386,7,nb=15,2,2.333629608154297,E-n101-k8,100
2383534157339.367,92.97889237532706,0.9407242137740973,7,nb=15,3,2.3841562271118164,E-n101-k8,100
3146015124837.625,265.612017301303,0.986310836680487,10,nb=15,4,2.307760715484619,E-n101-k8,100
1612851525880.6484,689.061382423363,1.0574355220092533,13,nb=20,0,2.632388114929199,E-n101-k8,100
1733170945400.7656,1315.8534768566838,1.112054564906768,8,nb=20,1,2.5696728229522705,E-n101-k8,100
2372128145969.879,117.1114172739807,1.0037231020261363,7,nb=20,2,2.5865683555603027,E-n101-k8,100
2106216696204.8438,587.3010356627863,1.075372970296735,9,nb=20,3,2.7124440670013428,E-n101-k8,100
3412192026325.6367,291.84082327124014,1.0222924404726377,5,nb=20,4,2.6886260509490967,E-n101-k8,100
2947925625125.2188,310.42706909524003,1.022066997496528,8,nb=30,0,3.4363231658935547,E-n101-k8,100
2469516070066.0,285.8531192526986,1.0552676605056632,12,nb=30,1,3.608191967010498,E-n101-k8,100
1839954857381.504,122.5344296609758,0.9624423875256607,6,nb=30,2,3.696277141571045,E-n101-k8,100
3135169076506.8125,304.2600580009628,1.05173058804592,9,nb=30,3,3.510707139968872,E-n101-k8,100
2769328302580.4375,343.4643337833982,1.0691259840140668,8,nb=30,4,3.3933098316192627,E-n101-k8,100
1798422908860.3125,104.12297100954008,0.9654147683951301,10,nb=40,0,4.215869426727295,E-n101-k8,100
2438841081464.4453,255.78351276987155,1.0329946739947704,6,nb=40,1,4.1643383502960205,E-n101-k8,100
2830408606475.6562,483.1952085641188,1.038100104057215,6,nb=40,2,4.28305196762085,E-n101-k8,100
1958345534549.875,410.1303483731253,1.0630124568033474,12,nb=40,3,4.222585201263428,E-n101-k8,100
948736210116.0,900.0760893978176,1.085112590399457,12,nb=40,4,4.1218788623809814,E-n101-k8,100
1627628132843.375,542.317699410001,1.0664221177019129,11,nb=60,0,5.71631383895874,E-n101-k8,100
2583906645889.8125,286.2203341552899,1.0204676321665593,8,nb=60,1,5.599436044692993,E-n101-k8,100
3290063664252.146,153.89540708287632,1.0252625509442759,14,nb=60,2,5.611739873886108,E-n101-k8,100
3204686266178.5615,403.81214567352276,1.074932438498675,13,nb=60,3,5.6027514934539795,E-n101-k8,100
2000652710897.3125,301.2769558921035,0.9612914951820758,7,nb=60,4,5.581865072250366,E-n101-k8,100
2390237365826.9375,309.28088292946603,1.0604380002659317,10,nb=80,0,7.0408713817596436,E-n101-k8,100
3536533124573.203,467.94840444980383,1.059493216737703,7,nb=80,1,7.043733358383179,E-n101-k8,100
3223059709102.258,235.5759043625868,0.9613125312788318,5,nb=80,2,7.0520923137664795,E-n101-k8,100
2411644523694.125,707.2681706387095,1.0914853120218024,11,nb=80,3,7.054202556610107,E-n101-k8,100
3094612543698.375,42.762744420510764,0.9892338427726711,9,nb=80,4,7.020594358444214,E-n101-k8,100
2009590999973.5195,217.28650215292967,0.9465173539617124,6,nb=126,0,10.441766023635864,E-n101-k8,100
2769957867324.508,1826.7970020146413,1.0957500564390608,7,nb=126,1,10.55556583404541,E-n101-k8,100
4802066071384.75,279.92749314979375,1.0608576924933077,10,nb=126,2,10.868086814880371,E-n101-k8,100
3222394169061.3906,145.46988691183938,1.0214759590049938,7,nb=126,3,10.514270067214966,E-n101-k8,100
3761746800493.0,88.63298185556913,0.9714165479404434,10,nb=126,4,10.42033314704895,E-n101-k8,100
