hypervolume,spacing,spread,n_solutions,config_label,run,time_s,instance,n_var
672642718572.0586,697.8554329694624,1.0280425642743605,6,"noop(1.0,1.0)",0,1.2770309448242188,A-n32-k5,31
582693769299.9375,53.69622759979007,0.9401195511864201,11,"noop(1.0,1.0)",1,1.2689781188964844,A-n32-k5,31
730020228251.041,321.7215764213446,1.0588010875180334,4,"noop(1.0,1.0)",2,1.2660908699035645,A-n32-k5,31
657745249213.9844,350.49307494149116,1.0068538965394283,8,"noop(1.0,1.0)",3,1.2661004066467285,A-n32-k5,31
781370769936.4761,584.555020945369,1.0569053766272658,5,"noop(1.0,1.0)",4,1.2667913436889648,A-n32-k5,31
226539848776.32294,261.7291437008106,1.0135129700443521,13,"noop(1.0,1.0)",5,1.2673704624176025,A-n32-k5,31
522965956789.3125,437.92311509965066,1.0511406308701379,7,"noop(1.0,1.0)",6,1.2721574306488037,A-n32-k5,31
508615566084.1865,962.1929610193787,1.0960247881656213,5,"noop(1.0,1.0)",7,1.2728188037872314,A-n32-k5,31
472375224439.125,386.7249028443181,1.0734468631205896,8,"noop(1.0,1.0)",8,1.2706210613250732,A-n32-k5,31
308868496298.28125,73.62554292914729,0.9414076689574059,9,"noop(1.0,1.0)",9,1.2717809677124023,A-n32-k5,31
341721199092.2422,680.8265996555878,1.0599057665541733,8,"noop(1.0,1.0)",10,1.269057273864746,A-n32-k5,31
329031149588.61523,860.1102076327516,1.0610321719458324,7,"noop(1.0,1.0)",11,1.2672457695007324,A-n32-k5,31
512938841808.96875,654.8197093927614,1.0988314259437566,9,"noop(1.0,1.0)",12,1.2654719352722168,A-n32-k5,31
637532964684.315,275.21781925635275,1.0010497421801632,5,"noop(1.0,1.0)",13,1.2684674263000488,A-n32-k5,31
624039237333.3857,178.3261345695124,0.9341346389756919,6,"noop(1.0,1.0)",14,1.2693727016448975,A-n32-k5,31
689066176765.4375,729.4079883391539,1.0808644928253655,10,"mild(1.1,1.2)",0,1.269988775253296,A-n32-k5,31
582693769299.9375,53.69622759979007,0.9401195511864201,11,"mild(1.1,1.2)",1,1.2693488597869873,A-n32-k5,31
738688438755.3281,128.71086724745842,0.9783035552768129,9,"mild(1.1,1.2)",2,1.2753517627716064,A-n32-k5,31
657745249213.9844,350.49307494149116,1.0068538965394283,8,"mild(1.1,1.2)",3,1.274378776550293,A-n32-k5,31
679988225264.1323,785.7684500635245,1.0392976909475495,3,"mild(1.1,1.2)",4,1.2740261554718018,A-n32-k5,31
228032697316.97852,283.1617679079657,0.9935573941735995,10,"mild(1.1,1.2)",5,1.2726466655731201,A-n32-k5,31
502541314100.8672,557.7056298559529,1.0637631659063975,8,"mild(1.1,1.2)",6,1.2756330966949463,A-n32-k5,31
508615566084.1865,962.1929610193787,1.0960247881656213,5,"mild(1.1,1.2)",7,1.273503065109253,A-n32-k5,31
454212470071.9844,465.2269548423648,1.029588722820423,6,"mild(1.1,1.2)",8,1.2794342041015625,A-n32-k5,31
280766951414.4746,180.51686593253046,0.9786544836932493,8,"mild(1.1,1.2)",9,1.276930332183838,A-n32-k5,31
331088108616.03906,634.564261795482,1.0794762702263676,10,"mild(1.1,1.2)",10,1.275580883026123,A-n32-k5,31
256927576829.0371,706.8700222612778,1.0681198130130491,9,"mild(1.1,1.2)",11,1.2880134582519531,A-n32-k5,31
428184681475.9453,571.4533994693305,1.0430790227795759,7,"mild(1.1,1.2)",12,1.2771952152252197,A-n32-k5,31
560056826989.2266,171.8588078663253,0.976900087313428,9,"mild(1.1,1.2)",13,1.2791526317596436,A-n32-k5,31
609872873309.8271,77.62494712836576,0.9039239963282251,6,"mild(1.1,1.2)",14,1.281789779663086,A-n32-k5,31
