hypervolume,spacing,spread,n_solutions,algorithm,run,instance,time_s
593467588193.1094,357.7323602049348,1.0596809532751572,8,QIEA,0,A-n33-k5,9.912231922149658
580565256914.4062,67.53841023482545,0.9027963799621412,7,QIEA,1,A-n33-k5,11.388165712356567
799955701178.4453,30.34667323362377,0.8892224837279428,8,QIEA,2,A-n33-k5,11.812138557434082
693343791127.1782,746.7767445513126,1.0511765449741124,3,QIEA,3,A-n33-k5,11.7883620262146
704541605500.0664,35.28837299163791,0.9032826008592691,7,QIEA,4,A-n33-k5,11.410165071487427
817253799873.2148,6.3362121634013295,0.7911712902261413,6,QIEA,5,A-n33-k5,11.35516095161438
596728945230.6699,916.5543077107378,1.0839852659826767,7,QIEA,6,A-n33-k5,11.549317359924316
656152550950.1523,12.788489163933725,0.833020971177209,6,QIEA,7,A-n33-k5,11.38607931137085
580528809397.9153,368.25120894105584,1.0222489403562873,4,QIEA,8,A-n33-k5,11.39838719367981
715207309091.2949,113.24344968038947,0.9747452603912026,6,QIEA,9,A-n33-k5,11.42316746711731
728819717114.1226,123.02551096864198,0.9847880502161303,4,QIEA,10,A-n33-k5,11.570873022079468
887421265716.8984,227.06584572127647,1.0500729231691521,7,QIEA,11,A-n33-k5,11.327135562896729
940015967326.1406,17.877701704468002,0.8795157374014607,6,QIEA,12,A-n33-k5,11.32687783241272
724040221250.6875,126.91291960770339,0.9759565724512638,8,QIEA,13,A-n33-k5,11.52483057975769
651492598529.9824,14.616110426312327,0.8098337690234403,6,QIEA,14,A-n33-k5,11.413118362426758
585220733864.7239,321.7559146635955,0.9885309725019672,4,QIEA,15,A-n33-k5,11.34531044960022
433330316498.75,5.742921482229266,0.9664045574725986,8,QIEA,16,A-n33-k5,11.322598695755005
657162953551.0625,68.27588100463439,0.9839193140181207,9,QIEA,17,A-n33-k5,11.561832904815674
687423409862.6875,851.9339902210326,1.1203282855070258,12,QIEA,18,A-n33-k5,11.428372144699097
594474487183.8618,194.70507605125692,0.926966228029742,4,QIEA,19,A-n33-k5,11.343915700912476
678081889466.6289,6.6069067533601,0.8903627014649232,7,QIEA,20,A-n33-k5,11.52280044555664
676244337122.2656,76.2200756132672,1.023382501952105,7,QIEA,21,A-n33-k5,11.408634662628174
459074038841.71875,27.958524451636915,0.9615181808451767,11,QIEA,22,A-n33-k5,11.219057559967041
496759470147.9826,736.9405425192809,0.9791403915315454,5,QIEA,23,A-n33-k5,11.500237703323364
610205629483.0071,101.39404712791908,0.9875299688287194,5,QIEA,24,A-n33-k5,14.805649042129517
690024325933.3047,11.040442408351304,0.8821253899605014,7,QIEA,25,A-n33-k5,11.626779317855835
536767526197.37744,70.31335736499103,0.9999465793962977,4,QIEA,26,A-n33-k5,11.861181259155273
627156834487.6406,531.1786901778746,1.0311971095787564,7,QIEA,27,A-n33-k5,11.549193620681763
815920444682.4062,53.592746519132405,0.9787867626438492,8,QIEA,28,A-n33-k5,11.687781572341919
575356221529.625,59.40391224578688,0.9879721510725219,8,QIEA,29,A-n33-k5,11.675654888153076
1280844534115.8855,84.19798721050401,0.9726420859335242,60,NSGA-II,0,A-n33-k5,3.893338441848755
1111036399088.017,38.55397362854421,0.8954009573143094,70,NSGA-II,1,A-n33-k5,4.484166622161865
1296854391819.1514,20.928817719972756,0.9259721142476035,34,NSGA-II,2,A-n33-k5,4.454211950302124
1276839362990.7583,18.974476509035032,0.8627802720816566,59,NSGA-II,3,A-n33-k5,4.456741094589233
1108462603765.8857,10.839733320507829,0.8665471914872335,48,NSGA-II,4,A-n33-k5,4.347122430801392
868442124976.301,20.365249923810023,0.9481102117348421,80,NSGA-II,5,A-n33-k5,4.302566289901733
1137436790122.8206,9.136794361360836,0.7994051314849652,80,NSGA-II,6,A-n33-k5,4.396226167678833
1081750174742.5837,17.114882344157092,0.9243235336038849,50,NSGA-II,7,A-n33-k5,4.369123458862305
942182055213.4829,12.197574838243145,0.7533174697376416,68,NSGA-II,8,A-n33-k5,4.27101469039917
1175861139889.0154,10.85913698953982,0.8095475547637938,57,NSGA-II,9,A-n33-k5,4.279521465301514
1038486902432.0312,226.58787325506734,1.023782957500624,11,NSGA-II,10,A-n33-k5,4.3820459842681885
1139137563366.2935,13.473744457303889,0.8150689893468303,72,NSGA-II,11,A-n33-k5,4.370127201080322
1116488841033.0002,19.40546508901805,0.8443341941671823,60,NSGA-II,12,A-n33-k5,4.298182964324951
1326963154730.5813,13.952401483929947,0.83354299264487,61,NSGA-II,13,A-n33-k5,4.376608848571777
922796173985.4207,23.661954019277097,0.9067719873241399,51,NSGA-II,14,A-n33-k5,4.467231035232544
1281978100042.8325,17.354919778457827,0.8239257923777575,76,NSGA-II,15,A-n33-k5,4.367686986923218
1135423403431.2632,14.395648747059798,0.8229173220978098,80,NSGA-II,16,A-n33-k5,4.391833066940308
1132884228149.7817,20.939164615706336,0.8146083741978489,66,NSGA-II,17,A-n33-k5,4.437512636184692
1107421682618.259,19.41170431001198,0.9455782501152171,38,NSGA-II,18,A-n33-k5,4.272782325744629
1219202356891.8975,9.281947937347818,0.9442036152863366,78,NSGA-II,19,A-n33-k5,4.26841926574707
1388509456811.7358,11.350066463501156,0.7924566539079493,80,NSGA-II,20,A-n33-k5,4.351259231567383
1272477107489.8809,87.01019655967058,0.9667528213664938,63,NSGA-II,21,A-n33-k5,4.337672710418701
1239226995534.6865,34.363867464151205,0.9206059555218694,53,NSGA-II,22,A-n33-k5,4.2591729164123535
1244416131107.438,23.437788539503973,0.898588809962256,41,NSGA-II,23,A-n33-k5,4.3440563678741455
